,fips,cases,deaths,popdense,population,ageab55,ageab65,ageab75,diabetes,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,AR,AS,AT,AU,pct_highschool_or_less,% Adults with Diabetes,% Adults with Obesity
2791,49043,3214,5,8.6552973,41933,27.57017146,0.12591515,0.038299192,0.039999999,766.4607827,1.192378318,15.55693839,6.5,51.17926216,84.229606,0.97775022,0.26709274,1.6407127,11.425369,5.093608379,16.01579666,23.87377548,55.016819,21.10940504,4,15
2792,49045,4542,13,3.8881381,69907,18.46882286,0.091593117,0.03388788,0.11,649.7203427,1.859613486,28.62175253,6.7,50.62297052,82.857227,0.74527585,0.76387199,0.66946084,12.638219,8.730077744,29.28586006,37.7451973,24.23886299,38.01593781,11,34
2793,49047,1267,9,3.0525475,35438,20.98030363,0.108781534,0.043540832,0.1,357.5258197,2.539646707,71.03393844,11.9,50.82397426,81.274337,0.41763079,6.944523,0.48817652,8.6235113,14.26863098,34.92298889,35.03778839,15.77059174,49.19161987,10,35
2794,49049,67250,215,119.90173,622213,14.40776712,0.077224359,0.03168047,0.059999999,1080.819591,3.455408357,31.97026022,11.2,50.55937436,82.050198,0.58886586,0.44631017,1.7260971,11.98866,5.400875092,16.38728333,37.40374756,40.80809402,21.78815842,6,25
2795,49051,3196,15,10.903838,33240,22.67148014,0.114981949,0.037755716,0.050000001,961.4921781,4.512635379,46.93366708,7.2,50.76113117,83.029485,0.52346569,0.28279182,0.87244287,13.802648,5.405547619,21.81167412,32.91225815,39.87051773,27.21722174,5,24
2796,49053,14765,111,27.310162,171700,32.46243448,0.214583576,0.096319161,0.079999998,859.9301107,6.464764123,75.1777853,12.4,49.53581829,84.205592,0.64356434,1.0163075,0.88817701,10.591147,7.092789173,23.38589668,41.46460342,28.0567131,30.47868586,8,24
2797,49055,70,0,0.42202622,2690,36.35687732,0.217843866,0.07063197,0.090000004,260.2230483,0,0,8.5,51.33828996,90.111524,0.44609667,0.44609667,0.7063197,6.9144979,11.64884663,24.59200859,40.40517807,23.35396767,36.24085522,9,22
2798,49057,19517,96,171.76224,256359,22.23366451,0.116621613,0.046341264,0.079999998,761.3151869,3.744748575,49.18788748,11.3,50.3231796,75.684488,1.3247048,0.53128619,1.4331465,18.720232,9.356146812,29.58346367,36.58097839,24.47941017,38.93961048,8,31
2799,50001,269,4,18.628258,36973,35.40962324,0.198983042,0.075812079,0.090000004,72.75579477,1.081870554,148.6988848,7.7,49.95266816,92.437726,1.2739026,0.21907878,1.9230248,2.2908609,6.506687641,29.12273788,24.76396561,39.60660934,35.62942553,9,26
2800,50003,501,3,20.381149,35631,39.28320844,0.229070192,0.100137521,0.090000004,140.6078976,0.841963459,59.88023952,11.3,48.73003845,93.721759,1.1394572,0.22171705,1.220847,2.1610396,8.828722954,29.07200241,25.89366341,36.20561218,37.90072536,9,30
2801,50005,248,3,18.026693,30302,36.77315029,0.209689129,0.079466702,0.090000004,81.84278265,0.990033661,120.9677419,12.3,50.04950168,94.713223,0.77222628,0.44881525,0.95703257,1.6599564,8.693634987,35.2894783,26.99016571,29.02672195,43.98311329,9,32
2802,50007,2658,69,118.4184,164572,28.1323676,0.149922222,0.062774956,0.059999999,161.5098559,4.192693775,259.5936795,11.8,49.03142697,88.129818,2.4536373,0.17560703,4.6939943,2.4287242,5.630805016,18.99463272,24.05134201,51.3232193,24.62543774,6,21
2803,50009,80,0,3.6364326,6250,43.648,0.25568,0.10448,0.13,128,0,0,14.6,50.096,95.248002,0.59199999,0.544,0.73600002,1.312,13.20515537,45.95394135,24.6566658,16.18423843,59.15909672,13,29
2804,50011,542,25,30.09145,49421,31.09406932,0.160356933,0.061309969,0.1,109.6699783,5.058578337,461.2546125,7.7,49.79866858,93.583697,0.67987293,0.93684867,0.94696591,1.6632605,9.330924034,37.94148636,28.67467117,24.05291939,47.27241039,10,34
2805,50013,61,0,33.462078,7090,39.95768688,0.208039492,0.064315938,0.1,86.03667137,0,0,7.6,50.46544429,92.397743,0.74753175,1.4104372,0.55007054,2.087447,7.133371353,26.97780228,26.12407494,39.76475143,34.11117363,10,30
2806,50015,230,1,21.287897,25300,31.8972332,0.173636364,0.068142292,0.07,90.90909091,0.395256917,43.47826087,14.5,50.02766798,94.466406,0.98418975,0.34387351,0.66007907,1.826087,7.177006721,25.56949234,29.05112839,38.2023735,32.74649906,7,24
2807,50017,312,1,16.29711,28999,38.42201455,0.212041795,0.078795821,0.1,107.5899169,0.344839477,32.05128205,10.8,50.08448567,95.489502,0.67243697,0.35173628,0.54139798,1.4483258,8.196643829,36.15667343,26.56957054,29.0771122,44.35331726,10,28
2808,50019,293,5,14.978732,26907,38.27628498,0.227189951,0.091314528,0.1,108.8935965,1.858252499,170.6484642,14,50.17653399,94.845206,0.77674952,0.54632626,0.4385476,1.6203962,11.69238567,39.45357895,27.32102203,21.53301239,51.14596462,10,30
2809,50021,451,8,24.363285,58672,38.91293973,0.220803791,0.087469321,0.11,76.868012,1.363512408,177.383592,10.7,49.29779111,95.152712,0.64425962,0.24372784,0.98343333,1.5680393,7.402810097,34.43325424,27.33021164,30.83372307,41.83606434,11,31
2810,50023,884,9,32.673405,58140,34.97592019,0.19626763,0.077898177,0.079999998,152.0467836,1.547987616,101.8099548,11.4,49.48916409,94.110769,0.88579291,0.24767802,0.95975231,1.9745441,6.313772678,26.94610786,24.91257477,41.82754517,33.25988054,8,23
2811,50025,470,5,21.015968,42756,40.15576761,0.22820189,0.087239218,0.079999998,109.9260922,1.169426513,106.3829787,13.4,48.92646646,92.6139,1.3261297,0.27598466,1.3588736,2.4441015,7.585187912,29.54859734,24.79881859,38.06739426,37.13378525,8,24
2812,50027,404,3,22.015814,55286,40.50211627,0.233060811,0.094201064,0.1,73.07455775,0.542632855,74.25742574,10,48.73566545,94.550157,0.84469849,0.26950764,0.99663567,1.689397,6.566021442,29.08600616,26.11480331,38.23316956,35.65202761,10,28
2813,51001,1698,27,27.852392,32412,39.82475626,0.235653462,0.09832778,0.16,523.8800444,8.330248056,159.0106007,19.9,48.79982722,59.971613,27.971122,0.31161299,0.73429593,9.3391337,18.54766655,36.72523117,25.26056099,19.46654129,55.27289772,16,36
2814,51003,2808,31,58.262348,108718,31.82453688,0.186243308,0.080888169,0.07,258.282897,2.851413749,110.3988604,9.8,47.80257179,76.601851,9.4308212,0.16188672,5.5124268,5.9493367,7.936986923,15.75743484,21.16895485,55.13662338,23.69442177,7,21
2815,51510,7298,87,4150.561,160530,22.47243506,0.115025229,0.043655392,0.059999999,454.6190743,5.419547748,119.2107427,10.6,48.13368218,51.752323,21.999626,0.19497913,6.5520465,16.748895,6.980632305,11.60401535,18.31883049,63.09652328,18.58464766,6,24
2816,51005,767,23,12.891134,14910,40.36217304,0.246948357,0.108718981,0.17,514.4198524,15.42588867,299.8696219,20.2,48.90006707,91.482228,4.6009388,0.2548625,0.28839705,1.4621059,14.00071239,40.3455658,30.61987877,15.03384399,54.34627819,17,36
2817,51007,352,7,14.142359,13013,36.76323676,0.19795589,0.083531853,0.15000001,270.498732,5.379236148,198.8636364,13.4,49.30454161,74.171984,20.387305,0.30738492,0.48413128,2.8586797,16.12625313,40.79500198,25.93988991,17.13885689,56.92125511,15,41
2818,51009,1443,10,25.796001,31666,36.36708141,0.211614981,0.091959831,0.15000001,455.6938041,3.15796122,69.3000693,13.9,48.53154803,74.894208,18.875134,0.84633362,0.54001138,2.5958441,14.36430073,35.98116302,30.55934525,19.09519005,50.34546375,15,35
2819,51011,716,7,18.300125,15841,35.33867811,0.207057635,0.088946405,0.18000001,451.9916672,4.418912947,97.76536313,13.5,48.55754056,76.807022,18.856134,0.23357111,0.34088758,1.6476233,14.09933376,33.88518906,31.14990044,20.86557579,47.98452282,18,47
2820,51013,8872,180,3527.5571,237521,20.4537704,0.106133773,0.041293191,0.039999999,373.5248673,7.578277289,202.8854824,7.2,50.10462233,61.215216,9.0383589,0.17177429,10.860513,15.790182,5.661959171,7.796900272,11.24182701,75.29931641,13.45885944,4,20
2821,51015,3307,29,30.12606,75457,36.349179,0.210411228,0.090038035,0.17,438.2628517,3.843248473,87.69277291,9.2,50.72292829,90.577418,4.3786526,0.1802351,0.63347337,2.8758101,12.63314533,38.74684906,25.89050865,22.72949982,51.37999439,17,34
2822,51017,153,0,3.1314158,4292,44.31500466,0.276561044,0.11999068,0.059999999,356.4771668,0,0,11.3,50.34948742,91.076422,4.5433365,0.16309413,0.41938489,2.3998136,9.688691139,42.88437271,31.54383659,15.88310051,52.57306385,6,25
2823,51019,3107,31,40.001419,78747,37.85033081,0.213201773,0.086035024,0.16,394.5547132,3.936657904,99.77470229,9.1,49.26409895,87.720168,6.9920123,0.28318539,1.2152844,2.2731025,9.975128174,30.23054886,30.58686638,29.2074585,40.20567703,16,34
2824,51021,480,6,6.7936125,6293,37.53376768,0.229938026,0.097886541,0.16,762.7522644,9.534403305,125,8.4,54.74336564,93.659621,3.8614333,0.1747974,0.54028286,0.84220562,11.42568207,42.42669296,31.97168922,14.17593575,53.85237503,16,28
2825,51023,1292,17,23.737064,33277,39.13213331,0.227454398,0.090362713,0.13,388.2561529,5.108633591,131.5789474,8,49.56576614,92.652583,3.131292,0.2253809,0.802356,1.8120624,7.241351128,32.30662537,32.12712097,28.32490158,39.54797649,13,25
2826,51520,917,8,493.17514,16482,34.63171945,0.210896736,0.095194758,0.22,556.3645189,4.853779881,87.24100327,22.7,47.39109331,87.853414,6.1582331,0.35189905,0.92828544,2.6089067,15.30949974,29.66732788,29.63422775,25.38894463,44.97682762,22,29
2827,51025,641,7,11.171874,16384,36.21826172,0.215026855,0.08996582,0.15000001,391.2353516,4.272460938,109.2043682,21.4,53.54614258,40.618896,54.602051,0.22583008,0.97045898,2.3925781,21.48719978,36.35107803,28.59000397,13.57171917,57.83827782,15,42
2828,51027,870,23,16.293928,21221,38.45718863,0.221902832,0.091466001,0.11,409.9712549,10.83832053,264.3678161,27.7,50.586683,95.014375,3.067716,0.10367089,0.44766976,0.73040854,29.91505241,35.07303238,23.25368118,11.75823498,64.98808479,11,34
2829,51029,1369,12,11.323491,16999,34.17848109,0.196482146,0.078063415,0.17,805.3414907,7.059238779,87.65522279,17.1,55.08559327,61.180067,33.625507,0.41178893,0.41178893,2.5060298,20.16727066,42.78049469,24.56998634,12.48224735,62.94776535,17,40
2830,51530,512,4,374.03867,6237,32.22703223,0.195446529,0.08625942,0.090000004,820.9074876,6.413339747,78.125,20.1,46.94564695,87.461919,5.5154722,1.0902678,0.67340066,2.7256694,18.89400864,40.31045532,24.86053848,15.93499851,59.20446396,9,26
2831,51031,2065,19,42.179821,54973,34.70430939,0.199061357,0.085842141,0.11,375.63895,3.456242155,92.00968523,11.8,48.61113638,79.535407,14.414349,0.31469995,1.0532443,2.7595365,12.84509563,32.15540695,32.54944229,22.45005608,45.00050259,11,36
2832,51033,1035,9,22.518797,30772,30.34576888,0.16411023,0.064766671,0.13,336.344729,2.924736774,86.95652174,8.3,49.44105031,63.535035,26.855582,0.58494736,0.94241519,5.0370466,14.92932892,37.71593857,27.46368217,19.89104843,52.64526749,13,41
2833,51035,1495,36,24.102497,29636,40.29221217,0.244938588,0.102915373,0.19,504.4540424,12.14738831,240.8026756,15,49.52085302,94.321096,0.75921179,0.17883655,0.20245647,3.6982048,19.20309448,35.97319794,29.80302238,15.0206871,55.17629242,19,32
2834,51036,195,8,14.659105,6941,43.50958075,0.246074053,0.094222734,0.18000001,280.9393459,11.52571676,410.2564103,13.1,48.19190318,42.717189,45.209625,6.5264374,0.56187869,1.7864861,20.27843857,38.32203674,26.68987083,14.70965385,58.60047531,18,34
2835,51037,379,6,9.6977272,11938,38.30624895,0.222315296,0.099346624,0.12,317.4736137,5.025967499,158.3113456,24.1,49.38850729,68.034846,27.776846,0.25967499,0.32668789,2.0606468,16.79488754,40.41898346,31.92093658,10.86519146,57.213871,12,40
2836,51540,2203,34,1813.4387,48117,21.64931313,0.11596733,0.042791529,0.07,457.8423426,7.066109691,154.3349977,24.6,48.45688634,65.997463,17.93337,0.17457447,7.3861629,5.740175,8.871393204,16.51732826,19.66662216,54.94465637,25.38872147,7,29
2837,51550,9324,101,276.74634,242634,26.47403084,0.132854423,0.051633324,0.12,384.2824996,4.162648269,108.3226083,9,48.79818987,56.872082,29.608381,0.32476899,3.4080137,6.5308243,7.854472637,24.04031181,34.94740677,33.15781021,31.89478445,12,36
2838,51041,13059,172,317.72595,348556,28.18083751,0.149267263,0.054639714,0.1,374.6600259,4.934644648,131.7099318,7.1,48.21004372,61.115003,23.351485,0.24472394,3.6456123,9.1500364,7.66650486,23.56347656,28.29850578,40.47151184,31.22998142,10,32
2839,51043,389,5,31.872158,14523,37.90539145,0.211251119,0.084830958,0.13,267.850995,3.442814845,128.5347044,10,49.8381877,85.354269,4.5238588,0.39936653,1.2256421,6.2521517,10.91909599,29.60996246,27.30256844,32.16837311,40.52905846,13,26
2840,51570,614,28,915.67584,17833,32.27163125,0.195984972,0.096226098,0.1,344.305501,15.70122806,456.0260586,13.5,45.78590254,70.958334,15.734874,0.52150507,3.8748387,6.2860988,8.524888039,31.37919617,34.61220551,25.48371124,39.90408421,10,27
2841,51580,368,4,385.48862,5460,36.42857143,0.212454212,0.091391941,0.1,673.992674,7.326007326,108.6956522,15.2,48.2967033,80.970699,13.095239,0.38461538,1.1355312,2.2710623,12.67570305,44.42771149,27.30923653,15.58734894,57.10341454,10,27
2842,51045,149,1,5.9592562,5064,40.04739336,0.234004739,0.092614534,0.11,294.2338073,1.974723539,67.11409396,8.5,49.52606635,96.97867,0.35545023,0.25671406,0.15797789,1.4810426,9.167991638,37.51987457,29.67673492,23.63540077,46.68786621,11,28
2843,51047,2998,19,52.804779,51859,29.08077672,0.157330454,0.061937176,0.1,578.1060182,3.663780636,63.37558372,8.2,50.02796043,70.084268,14.095914,0.31624213,1.5175765,11.282516,13.89390278,31.18849373,29.1678791,25.74972343,45.08239651,10,30
2844,51049,197,4,12.730267,9809,37.32286676,0.224181874,0.089917423,0.16,200.835967,4.077887654,203.0456853,19.4,48.28218983,63.615048,30.482209,0.43837293,0.41798349,2.9564686,16.49542618,38.14215469,30.48557281,14.87684727,54.63758087,16,39
2845,51590,2322,63,367.11783,40693,35.26650775,0.209323471,0.094856609,0.12,570.6141105,15.48177819,271.3178295,21.9,46.00299806,41.938418,50.460768,0.26048706,1.2459145,4.642076,18.23947906,31.54501152,32.62781525,17.58769226,49.78449059,12,30
2846,51051,643,5,16.968884,14523,37.07223026,0.220202438,0.09130345,0.12,442.7459891,3.442814845,77.76049767,24.3,50.67823452,97.438544,0.4613372,0.17902637,0.20656888,1.0053019,22.59907913,38.53456116,28.12903214,10.73732758,61.13364029,12,37
2847,51053,916,15,21.859764,28529,32.92789793,0.174594272,0.070805146,0.16,321.076799,5.257807845,163.7554585,12.8,48.86606611,61.656559,31.806234,0.30845806,0.87279612,3.8557258,16.84308052,36.00799942,28.50104904,18.64787102,52.85107994,16,39
2848,51595,417,30,286.39224,5121,34.15348565,0.202304237,0.106229252,0.12,814.2940832,58.58230814,719.4244604,29,46.28002343,28.17809,62.956452,0.23432923,0.99589927,6.4440541,20.59743881,33.76955795,31.80654335,13.82645798,54.36699677,12,26
2849,51057,341,2,16.397738,10919,39.33510395,0.2317062,0.094056232,0.15000001,312.2996611,1.831669567,58.65102639,13.7,46.82663248,54.519647,37.58586,0.52202581,1.0623683,3.8831394,17.68362236,37.71406937,27.22313881,17.37916946,55.39769173,15,40
2850,51059,43977,679,1136.3807,1150795,26.1803362,0.134550463,0.052806104,0.059999999,382.1445175,5.900268945,154.3988903,6.2,49.60666322,50.266379,9.8159969,0.14563845,20.008168,16.390061,7.52056551,12.79502487,18.12986374,61.55454636,20.31559038,6,22
2851,51600,303,10,1520.4115,24574,26.89427851,0.142996663,0.061121511,0.07,123.3010499,4.069341581,330.0330033,8.7,49.71107675,54.944253,5.6604542,0.25229917,18.820705,17.400505,5.985609531,13.44126034,19.77422142,60.79890823,19.42686987,7,24
2852,51610,176,6,2787.0305,14772,25.61603033,0.132277281,0.047860818,0.050000001,119.1443271,4.061738424,340.9090909,2.7,49.08610885,70.884103,4.440834,0.35201733,9.5992416,11.149472,1.116910219,7.265135765,14.06054306,77.55741119,8.382045984,5,20
2853,51061,2369,28,42.110401,70675,31.35762292,0.164414574,0.065426247,0.090000004,335.1963212,3.961796958,118.1933305,6.1,49.50972763,79.373187,7.4113898,0.26459144,1.5889635,8.9366823,7.510037422,26.56181717,29.54919052,36.37895584,34.07185459,9,29
2854,51063,507,17,16.009762,15795,38.94270339,0.228173473,0.095156695,0.1,320.9876543,10.76289965,335.3057199,11.4,50.26274137,92.769861,1.9246597,0.16460905,0.47483379,3.3238366,12.97013474,35.68293381,29.25380898,22.09312248,48.65306854,10,30
2855,51065,758,10,36.016548,26783,34.80939402,0.202292499,0.083261771,0.17,283.0153456,3.733711683,131.9261214,4.9,45.74543554,78.030843,14.912444,0.25762611,0.75420975,3.6142331,8.918848991,24.11718941,33.03085327,33.93310928,33.0360384,17,30
2856,51067,2329,22,31.416658,56195,39.749088,0.235234451,0.093531453,0.15000001,414.4496841,3.914939052,94.46114212,16.4,49.2428152,87.148321,7.7693745,0.21532164,0.47513125,2.9415429,11.88084888,34.90764618,31.36054039,21.85096359,46.78849506,15,36
2857,51620,673,17,371.59848,8013,34.58130538,0.197054786,0.085111693,0.14,839.8851866,21.21552477,252.6002972,16.2,45.12666916,36.952451,57.481593,0.37439161,0.91101956,2.5583427,13.69316196,29.10447693,38.12912369,19.07323837,42.79763889,14,49
2858,51069,3732,28,82.566925,88355,30.86186407,0.172757625,0.072038934,0.12,422.3869617,3.169034011,75.02679528,6.2,49.82853262,82.618982,4.2487692,0.23201855,1.696565,9.1053136,10.81696892,32.37886047,28.54868889,28.25547791,43.19582939,12,31
2859,51630,1039,9,1076.7288,29144,21.19475707,0.111515235,0.045258029,0.11,356.5056272,3.088114192,86.62175168,14.1,46.15015097,59.031016,23.222619,0.30538018,2.7587153,10.955943,9.846509933,23.73008919,25.52562904,40.89776993,33.57659912,11,32
2860,51640,831,35,301.09586,6423,33.44231667,0.201463491,0.099953293,0.13,1293.78795,54.49167056,421.179302,25.5,46.38019617,75.354195,5.7916861,0.15569049,0.77845245,15.849292,24.33740044,30.37442207,30.52166557,14.76651287,54.71182251,13,29
2861,51071,605,2,18.20569,16844,35.54975065,0.21853479,0.091189741,0.19,359.1783424,1.187366421,33.05785124,11.3,49.25789599,94.561863,1.5020185,0.17810497,0.64117787,1.8879127,11.07163525,38.71767426,32.09121704,18.11947441,49.7893095,19,34
2862,51073,855,7,66.207802,37349,35.7840906,0.190580738,0.077913733,0.13,228.9217917,1.8742135,81.87134503,8.5,49.20078181,84.545773,7.8984715,0.436424,0.8460735,3.796621,10.42844963,32.39067078,33.89153671,23.28934288,42.81912041,13,31
2863,51075,612,7,31.979967,23244,40.143693,0.22332645,0.084021683,0.1,263.2937532,3.011529857,114.379085,5.3,49.049217,77.753401,15.849252,0.28394423,1.5229736,2.9986233,8.612635612,23.84094429,25.74448204,41.8019371,32.4535799,10,27
2864,51077,790,24,13.660849,15631,40.43887147,0.245153861,0.105815367,0.11,505.4059241,15.35410402,303.7974684,20.6,51.48103128,89.38008,5.5082846,0.26229927,0.16633613,3.6402021,18.74843788,37.23023224,30.2808094,13.74052143,55.97867012,11,33
2865,51079,543,4,48.974274,19779,31.29076293,0.173517367,0.066130745,0.07,274.5335962,2.022346934,73.66482505,6,48.69811416,82.562315,6.825421,0.24268164,1.8100005,6.097376,13.93357944,28.58302498,28.44280434,29.04059029,42.51660442,7,28
2866,51081,1023,16,15.205956,11627,27.91777759,0.150941773,0.057366475,0.14,879.8486282,13.76107336,156.402737,16.7,62.65588716,36.363637,58.966202,0.24081878,0.84286574,2.6146039,22.21716881,41.27344894,27.35645294,9.152927399,63.49061775,14,36
2867,51083,1141,36,16.110222,34120,39.43141852,0.243640094,0.105099648,0.20999999,334.4079719,10.55099648,315.5127082,15.1,47.93376319,59.753811,36.028722,0.31066823,0.63892147,2.0955451,18.5486145,35.95478439,30.06959343,15.42700863,54.5033989,21,39
2868,51650,4332,48,1008.8015,134313,29.1274858,0.154452659,0.063910418,0.15000001,322.5302093,3.573741931,110.8033241,15.8,48.06533991,37.853372,49.616194,0.35960779,2.366115,6.0202662,8.559747696,29.05916786,35.48091125,26.90017128,37.61891556,15,38
2869,51085,3828,72,88.494286,107239,32.79870196,0.177472748,0.072837307,0.13,356.9596882,6.713975326,188.0877743,5.6,48.93369017,83.722341,9.1468588,0.36274116,1.7931908,3.1527709,6.870960712,25.48882675,27.87408257,39.76612854,32.35978746,13,31
2870,51660,4384,44,1203.1827,54033,17.23021117,0.094090648,0.042140914,0.07,811.3560232,8.143171765,100.3649635,28.2,48.09468288,65.104657,7.4010327,0.22208651,4.2381506,20.626284,16.12473106,25.58699417,22.01318359,36.27508926,41.71172523,7,25
2871,51087,12337,293,544.07086,329261,28.53997285,0.155028989,0.064696396,0.1,374.6875579,8.898715609,237.4969604,10,47.44868053,52.681005,30.022383,0.25056112,8.9515612,5.8148399,8.264306068,21.2253933,26.79367638,43.71662521,29.48969936,10,32
2872,51089,2637,53,51.453003,50953,39.408867,0.239004573,0.111180892,0.20999999,517.5357683,10.40174278,200.9859689,20.3,48.13848056,69.630837,22.173375,0.17467077,0.65943124,5.5992778,19.92281532,34.24969101,31.9024086,13.92508793,54.17250633,21,34
2873,51091,57,0,2.0553036,2210,56.69683258,0.343891403,0.135746606,0.15000001,257.918552,0,0,12.3,49.77375566,97.013575,0.85972855,0.22624435,0.54298644,1.040724,11.47891045,38.70795441,27.28243446,22.53069878,50.18686485,15,27
2874,51670,883,10,842.54578,22596,27.8456364,0.15693043,0.068906001,0.17,390.7771287,4.425562046,113.2502831,21,46.62772172,45.42397,41.259515,0.47796071,1.2789874,8.3200566,18.67340088,36.68687057,29.83164978,14.80808067,55.36027145,17,30
2875,51093,1519,29,45.198311,36953,35.66151598,0.191459421,0.077612102,0.12,411.0627013,7.847806673,190.9150757,10,48.96490136,70.270342,22.967012,0.34638594,0.89302631,3.3312585,12.10576344,27.94369507,32.91230774,27.03823471,40.0494585,12,38
2876,51095,1898,28,207.19258,76397,39.42301399,0.252640811,0.112844745,0.1,248.4390748,3.665065382,147.5237092,7.8,48.32781392,75.551397,13.13795,0.28666046,2.6048142,5.8575597,4.909779072,17.77589989,26.91926003,50.39506149,22.68567896,10,27
2877,51099,736,10,57.135437,26575,26.33678269,0.130799624,0.050761994,0.13,276.9520226,3.762935089,135.8695652,5.7,50.64534337,73.414862,15.683913,0.53057387,1.44873,5.6669801,6.749985695,26.53343391,30.743536,35.97304535,33.28341961,13,30
2878,51101,453,4,23.875525,16939,30.05490289,0.161048468,0.060275105,0.15000001,267.4301907,2.361414487,88.30022075,10.1,48.94621879,77.041149,15.361001,1.3460062,1.2574532,2.686109,7.928366661,34.28670883,36.77301407,21.01190948,42.21507549,15,28
2879,51097,171,2,8.6273737,7042,39.96023857,0.228912241,0.093865379,0.13,242.8287418,2.840102244,116.9590643,16.5,50.65322352,65.677363,26.512355,1.4768532,0.45441636,3.2661177,11.87284565,37.11221695,27.38414383,23.63079262,48.9850626,13,52
2880,51103,344,2,31.233446,10783,53.43596402,0.361309469,0.174997682,0.14,319.0206807,1.854771399,58.13953488,9.2,47.13901512,66.77177,28.646943,0.27821572,0.69553927,2.272095,9.616053581,30.69249535,28.17538643,31.5160656,40.30854893,14,31
2881,51105,1476,29,20.876669,23541,36.29837305,0.213499851,0.088271526,0.17,626.9912068,12.31893293,196.4769648,24,51.98164904,93.088657,3.453549,0.34408055,0.24637866,1.9158065,23.26020622,34.4626503,31.08580971,11.19133568,57.72285652,17,37
2882,51678,596,4,1102.4252,7136,23.68273543,0.161995516,0.077634529,0.07,835.2017937,5.605381166,67.11409396,21.6,56.16591928,82.25897,8.6463004,0.19618834,3.3071749,3.3912554,8.557993889,21.88087845,22.85266495,46.70846558,30.43887234,7,19
2883,51107,14169,159,304.5676,406850,19.69374462,0.09291385,0.037045594,0.059999999,348.2610299,3.908074229,112.2168113,3.7,49.51923313,55.32186,7.4339435,0.16640039,19.768465,13.846627,6.119575977,12.3732233,20.16356659,61.34363174,18.49279928,6,22
2884,51109,902,9,28.621529,36778,36.59796618,0.198053184,0.072951221,0.14,245.2553157,2.447115123,99.77827051,12.3,49.4018163,77.984118,15.566371,0.48670401,0.65528303,3.1323075,14.7711668,32.70404434,28.46681976,24.05797195,47.47521114,14,30
2885,51111,347,3,10.809431,12086,37.71305643,0.223150753,0.091345358,0.1,287.1090518,2.482210822,86.45533141,17.9,52.95383088,59.382755,33.43538,0.40542777,0.30613933,4.7989409,22.20614433,40.36064148,26.12421989,11.30899334,62.56678581,10,40
2886,51680,4255,53,647.46423,82126,24.04841341,0.143961717,0.067895673,0.1,518.1063244,6.453498283,124.559342,21.8,46.90475611,62.390715,27.832842,0.29953974,2.8772861,4.4042081,11.30130863,25.23595428,27.88932419,35.57341385,36.53726292,10,35
2887,51113,299,4,16.009438,13295,38.9018428,0.222564874,0.094245957,0.12,224.8965777,3.008649868,133.7792642,8.3,48.25874389,84.505451,8.9356899,0.19556223,0.66190297,3.0537795,13.9338274,36.28013611,26.40642929,23.37960625,50.21396351,12,38
2888,51685,931,8,2646.8486,17307,18.3105102,0.079967643,0.029698966,0.20999999,537.9326284,4.622407119,85.92910849,9.7,51.48205928,32.160398,13.630323,0.29467845,11.376899,40.099382,17.25380707,26.44382286,28.43499374,27.86737633,43.69762993,21,41
2889,51683,2887,29,1632.2827,41641,22.16565404,0.103743906,0.036382412,0.039999999,693.3070772,6.964290003,100.4502944,8.6,50.13088062,40.207967,13.388248,0.20652723,5.9124421,37.751254,17.27833939,25.77358627,27.33401489,29.61405945,43.05192566,4,31
2890,51690,1002,27,454.67026,12902,32.95613083,0.189272981,0.085413114,0.14,776.6237793,20.92698806,269.4610778,25.5,46.31840025,43.807161,46.473414,0.22477135,1.0463494,6.0765773,17.1887455,28.52261162,33.28397369,21.0046711,45.71135712,14,29
2891,51115,310,4,39.559734,8802,47.8868439,0.310611225,0.139400136,0.07,352.1926835,4.544421722,129.0322581,10.8,48.11406499,85.298795,8.4753469,0.23858214,0.98841172,2.7720973,9.481139183,30.81370163,31.82540894,27.87975121,40.29484081,7,32
2892,51117,1304,39,18.925566,30650,41.8858075,0.256378467,0.109168026,0.19,425.4486134,12.72430669,299.0797546,18.9,48.56443719,59.977162,34.159869,0.2903752,0.84176185,3.0505709,18.05897903,31.77816963,29.99119759,20.17165565,49.83714867,19,39
2893,51119,275,11,31.90303,10769,48.83461788,0.311356672,0.137338657,0.1,255.3626149,10.2145046,400,8.4,48.68604327,77.481663,16.445352,0.5014393,0.46429564,2.79506,12.93752193,32.63648224,32.92318726,21.50280762,45.57400417,10,30
2894,51121,5182,38,98.795273,98985,22.69131687,0.126029196,0.052937314,0.07,523.5136637,3.8389655,73.33076032,24.3,51.97959287,83.54094,4.0541496,0.20508158,6.4918928,3.3196948,6.793653011,23.36502075,24.37281036,45.4685173,30.15867376,7,27
2895,51125,348,4,12.168391,14836,44.00781882,0.273186843,0.10204907,0.059999999,234.5645727,2.696144513,114.9425287,12.4,48.3283904,81.416821,11.236183,0.3842006,0.71447832,4.4755999,14.2548008,35.19971085,20.17852402,30.36696434,49.45451164,6,28
2896,51127,646,5,41.160679,22391,33.17404314,0.172390693,0.054575499,0.090000004,288.5087758,2.233040061,77.3993808,4.8,51.13661739,78.169799,13.4563,1.0450628,1.1835112,3.68005,7.312567711,34.47353363,31.34594536,26.86795425,41.78610134,9,33
